ID zákazníka,Segment,Priorita,Skóre konverze,Byl MAIN,Výzva 1 (kód),Výzva 1,Výzva 1 - důvod,Výzva 2 (kód),Výzva 2,Výzva 2 - důvod,Výzva 3 (kód),Výzva 3,Výzva 3 - důvod,Příjem splněn (podíl),Transakce splněny (podíl),Avg příjem (Kč),Avg transakce,Avg SPB login,Avg DC platby,Avg zůstatek (Kč),Věk,Pohlaví,Zákazník od roku,Datum spuštění
4380,SECONDARY,LOW,23.9,False,C1,Přijmout 15 000 Kč na účet,"příjem 9,500 Kč/měs., chybí 5,500 Kč",C2,Zaplatit 10x kartou za měsíc,kartu nepoužívá; má příjem — může platit kartou,C3,Nastavit trvalý příkaz na energie nebo telco,pravděpodobně platí domácnost; energie/telco zatím není přes banku,0.0,0.0,9500.0,1.0,1.0,0.0,3750.0,62,M,2022,2026-06-15
8831,SECONDARY,LOW,19.2,False,C1,Přijmout 15 000 Kč na účet,"příjem 7,600 Kč/měs., chybí 7,400 Kč",C2,Zaplatit 10x kartou za měsíc,kartu nepoužívá; má příjem — může platit kartou,C3,Nastavit trvalý příkaz na energie nebo telco,pravděpodobně platí domácnost; energie/telco zatím není přes banku,0.0,0.0,7600.0,0.0,2.0,0.0,664.0,35,M,2024,2026-06-15
8723,SECONDARY,MEDIUM,47.3,False,C1,Přijmout 15 000 Kč na účet,"transakce OK, chybí jen příjem; příjem 3,626 Kč/měs., chybí 11,374 Kč",C4,"Nastavit platbu za předplatné (Netflix, Spotify…)",věk 22 — typický uživatel streamingu; aktivní kartou — přechod snadný,C5,Vložit 10 000 Kč do investic,věk 22 let; nemá investiční produkt,0.0,0.17,3626.0,26.0,12.5,19.0,369.0,22,M,2026,2026-06-15
770,SECONDARY,MEDIUM,33.5,False,C1,Přijmout 15 000 Kč na účet,"transakce OK, chybí jen příjem; příjem 4,350 Kč/měs., chybí 10,650 Kč",C5,Vložit 10 000 Kč do investic,"zůstatek 503,884 Kč; věk 44 let",C2,Zaplatit 10x kartou za měsíc,7 plateb — blízko cíle,0.0,1.0,4350.0,10.7,5.3,7.3,503884.0,44,M,2021,2026-06-15
7254,SECONDARY,LOW,0.0,False,C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; pravděpodobně platí domácnost,C1,Přijmout 15 000 Kč na účet,"příjem 0 Kč/měs., chybí 15,000 Kč",C2,Zaplatit 10x kartou za měsíc,kartu nepoužívá,0.0,0.0,0.0,0.0,0.0,0.0,5244.0,72,F,2022,2026-06-15
1109,SECONDARY,LOW,1.0,False,C1,Přijmout 15 000 Kč na účet,"příjem 0 Kč/měs., chybí 15,000 Kč",C3,Nastavit trvalý příkaz na energie nebo telco,pravděpodobně platí domácnost; energie/telco zatím není přes banku,C2,Zaplatit 10x kartou za měsíc,kartu nepoužívá,0.0,0.0,0.0,1.0,0.0,0.0,1588.0,34,M,2018,2026-06-15
3434,SECONDARY,HIGH,61.9,True,C1,Přijmout 15 000 Kč na účet,"dříve byl MAIN; transakce OK, chybí jen příjem",C2,Zaplatit 10x kartou za měsíc,kartu nepoužívá; má příjem — může platit kartou,C3,Nastavit trvalý příkaz na energie nebo telco,pravděpodobně platí domácnost; energie/telco zatím není přes banku,0.17,1.0,11961.0,19.0,0.0,0.0,0.0,44,M,2016,2026-06-15
7464,SECONDARY,MEDIUM,52.6,False,C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; pravděpodobně platí domácnost,C2,Zaplatit 10x kartou za měsíc,kartu nepoužívá; má příjem — může platit kartou,C4,"Nastavit platbu za předplatné (Netflix, Spotify…)",věk 41 — typický uživatel streamingu; předplatné zatím není přes banku,0.83,0.0,20567.0,1.3,15.0,0.0,18026.0,41,F,2023,2026-06-15
9319,SECONDARY,MEDIUM,26.5,False,C1,Přijmout 15 000 Kč na účet,"transakce OK, chybí jen příjem; příjem 4,785 Kč/měs., chybí 10,215 Kč",C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; pravděpodobně platí domácnost,C2,Zaplatit 10x kartou za měsíc,4 plateb kartou,0.0,0.83,4785.0,5.3,4.0,4.0,31097.0,42,M,2021,2026-06-15
674,SECONDARY,LOW,23.4,False,C1,Přijmout 15 000 Kč na účet,"příjem 7,100 Kč/měs., chybí 7,900 Kč",C2,Zaplatit 10x kartou za měsíc,2 plateb kartou; má příjem — může platit kartou,C3,Nastavit trvalý příkaz na energie nebo telco,pravděpodobně platí domácnost; energie/telco zatím není přes banku,0.17,0.33,7100.0,2.7,4.0,2.3,200.0,35,M,2022,2026-06-15
1258,SECONDARY,LOW,11.0,False,C1,Přijmout 15 000 Kč na účet,"transakce OK, chybí jen příjem; příjem 1,900 Kč/měs., chybí 13,100 Kč",C2,Zaplatit 10x kartou za měsíc,3 plateb kartou,C3,Nastavit trvalý příkaz na energie nebo telco,pravděpodobně platí domácnost; energie/telco zatím není přes banku,0.0,0.67,1900.0,3.0,3.0,2.7,-911.0,53,F,2023,2026-06-15
3703,SECONDARY,LOW,11.8,False,C5,Vložit 10 000 Kč do investic,"zůstatek 620,945 Kč; věk 28 let",C1,Přijmout 15 000 Kč na účet,"transakce OK, chybí jen příjem; příjem 0 Kč/měs., chybí 15,000 Kč",C2,Zaplatit 10x kartou za měsíc,3 plateb kartou,0.0,0.17,0.0,3.0,3.0,3.0,620945.0,28,F,2021,2026-06-15
3674,SECONDARY,HIGH,57.7,True,C1,Přijmout 15 000 Kč na účet,"dříve byl MAIN; příjem 11,333 Kč/měs., chybí 3,667 Kč",C2,Zaplatit 10x kartou za měsíc,2 plateb kartou; má příjem — může platit kartou,C3,Nastavit trvalý příkaz na energie nebo telco,pravděpodobně platí domácnost; energie/telco zatím není přes banku,0.33,0.5,11333.0,2.0,17.7,2.0,1460.0,47,M,2025,2026-06-15
9677,SECONDARY,LOW,0.0,False,C1,Přijmout 15 000 Kč na účet,"příjem 0 Kč/měs., chybí 15,000 Kč",C3,Nastavit trvalý příkaz na energie nebo telco,pravděpodobně platí domácnost; energie/telco zatím není přes banku,C2,Zaplatit 10x kartou za měsíc,kartu nepoužívá,0.0,0.0,0.0,0.0,0.0,0.0,1177.0,55,M,2021,2026-06-15
2974,SECONDARY,HIGH,76.2,True,C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; pravděpodobně platí domácnost,C5,Vložit 10 000 Kč do investic,"zůstatek 1,499,001 Kč; nemá investiční produkt",C4,"Nastavit platbu za předplatné (Netflix, Spotify…)",aktivní kartou — přechod snadný; předplatné zatím není přes banku,0.17,1.0,20000.0,11.0,6.3,11.0,1499001.0,76,M,2023,2026-06-15
8940,SECONDARY,HIGH,55.2,True,C1,Přijmout 15 000 Kč na účet,"dříve byl MAIN; transakce OK, chybí jen příjem",C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; pravděpodobně platí domácnost,C5,Vložit 10 000 Kč do investic,"zůstatek 249,851 Kč; nemá investiční produkt",0.17,1.0,2667.0,17.7,3.3,17.7,249851.0,61,F,2025,2026-06-15
3029,SECONDARY,MEDIUM,38.8,False,C1,Přijmout 15 000 Kč na účet,"transakce OK, chybí jen příjem; příjem 6,165 Kč/měs., chybí 8,835 Kč",C5,Vložit 10 000 Kč do investic,"zůstatek 815,769 Kč; věk 43 let",C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; pravděpodobně platí domácnost,0.0,0.83,6165.0,15.7,5.0,0.0,815769.0,43,M,2016,2026-06-15
3438,SECONDARY,LOW,12.3,False,C1,Přijmout 15 000 Kč na účet,"příjem 4,000 Kč/měs., chybí 11,000 Kč",C3,Nastavit trvalý příkaz na energie nebo telco,pravděpodobně platí domácnost; energie/telco zatím není přes banku,C2,Zaplatit 10x kartou za měsíc,kartu nepoužívá,0.0,0.0,4000.0,0.3,3.5,0.0,0.0,54,F,2015,2026-06-15
456,SECONDARY,MEDIUM,38.1,False,C1,Přijmout 15 000 Kč na účet,"transakce OK, chybí jen příjem; příjem 2,600 Kč/měs., chybí 12,400 Kč",C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; energie/telco zatím není přes banku,C4,"Nastavit platbu za předplatné (Netflix, Spotify…)",věk 22 — typický uživatel streamingu; aktivní kartou — přechod snadný,0.0,1.0,2600.0,20.3,6.3,14.7,5650.0,22,M,2023,2026-06-15
3949,SECONDARY,LOW,1.8,False,C1,Přijmout 15 000 Kč na účet,"příjem 33 Kč/měs., chybí 14,967 Kč",C2,Zaplatit 10x kartou za měsíc,1 plateb kartou,C5,Vložit 10 000 Kč do investic,věk 24 let; nemá investiční produkt,0.0,0.17,33.0,0.7,1.0,0.7,32.0,24,M,2022,2026-06-15
9520,SECONDARY,MEDIUM,35.0,False,C2,Zaplatit 10x kartou za měsíc,kartu nepoužívá; má příjem — může platit kartou,C3,Nastavit trvalý příkaz na energie nebo telco,pravděpodobně platí domácnost; energie/telco zatím není přes banku,C5,Vložit 10 000 Kč do investic,nemá investiční produkt,1.0,0.0,37029.0,0.0,0.0,0.0,0.0,47,M,2024,2026-06-15
7678,SECONDARY,HIGH,98.8,True,C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; pravděpodobně platí domácnost,C4,"Nastavit platbu za předplatné (Netflix, Spotify…)",aktivní kartou — přechod snadný; předplatné zatím není přes banku,,,,0.17,1.0,36730.0,25.3,22.0,17.7,1713901.0,51,F,2024,2026-06-15
9564,SECONDARY,HIGH,61.6,True,C1,Přijmout 15 000 Kč na účet,"dříve byl MAIN; transakce OK, chybí jen příjem",C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; pravděpodobně platí domácnost,C5,Vložit 10 000 Kč do investic,"zůstatek 60,461 Kč; nemá investiční produkt",0.17,1.0,7773.0,12.0,7.7,11.3,60461.0,64,F,2021,2026-06-15
5743,SECONDARY,MEDIUM,31.6,False,C1,Přijmout 15 000 Kč na účet,"transakce OK, chybí jen příjem; příjem 72 Kč/měs., chybí 14,928 Kč",C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; pravděpodobně platí domácnost,C5,Vložit 10 000 Kč do investic,"zůstatek 500,408 Kč; nemá investiční produkt",0.0,1.0,72.0,15.7,4.3,15.0,500408.0,55,F,2025,2026-06-15
9937,SECONDARY,LOW,21.9,False,C1,Přijmout 15 000 Kč na účet,"transakce OK, chybí jen příjem; příjem 1,225 Kč/měs., chybí 13,775 Kč",C2,Zaplatit 10x kartou za měsíc,kartu nepoužívá,C5,Vložit 10 000 Kč do investic,nemá investiční produkt,0.0,1.0,1225.0,8.3,14.3,0.0,44.0,67,M,2022,2026-06-15
4304,SECONDARY,MEDIUM,41.4,False,C1,Přijmout 15 000 Kč na účet,"příjem 13,400 Kč/měs., chybí 1,600 Kč",C5,Vložit 10 000 Kč do investic,"zůstatek 804,262 Kč; věk 40 let",C2,Zaplatit 10x kartou za měsíc,0 plateb kartou; má příjem — může platit kartou,0.0,0.17,13400.0,2.0,4.0,0.3,804262.0,40,F,2022,2026-06-15
8304,SECONDARY,LOW,20.4,False,C1,Přijmout 15 000 Kč na účet,"příjem 8,586 Kč/měs., chybí 6,414 Kč",C2,Zaplatit 10x kartou za měsíc,kartu nepoužívá; má příjem — může platit kartou,C3,Nastavit trvalý příkaz na energie nebo telco,pravděpodobně platí domácnost; energie/telco zatím není přes banku,0.0,0.0,8586.0,0.3,0.0,0.0,235.0,34,M,2022,2026-06-15
2505,SECONDARY,LOW,5.0,False,C1,Přijmout 15 000 Kč na účet,"příjem 1,000 Kč/měs., chybí 14,000 Kč",C3,Nastavit trvalý příkaz na energie nebo telco,pravděpodobně platí domácnost; energie/telco zatím není přes banku,C2,Zaplatit 10x kartou za měsíc,kartu nepoužívá,0.0,0.0,1000.0,0.7,2.7,0.0,1335.0,39,F,2021,2026-06-15
8433,SECONDARY,LOW,3.7,False,C1,Přijmout 15 000 Kč na účet,"příjem 378 Kč/měs., chybí 14,622 Kč",C2,Zaplatit 10x kartou za měsíc,kartu nepoužívá,C4,"Nastavit platbu za předplatné (Netflix, Spotify…)",věk 28 — typický uživatel streamingu; předplatné zatím není přes banku,0.0,0.17,378.0,0.3,3.3,0.0,-1516.0,28,F,2023,2026-06-15
4171,SECONDARY,HIGH,63.2,True,C1,Přijmout 15 000 Kč na účet,"dříve byl MAIN; transakce OK, chybí jen příjem",C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; pravděpodobně platí domácnost,C5,Vložit 10 000 Kč do investic,"zůstatek 2,006,724 Kč; nemá investiční produkt",0.17,1.0,5672.0,14.3,12.0,13.3,2006724.0,62,F,2024,2026-06-15
8547,SECONDARY,LOW,5.8,False,C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; pravděpodobně platí domácnost,C1,Přijmout 15 000 Kč na účet,"příjem 0 Kč/měs., chybí 15,000 Kč",C2,Zaplatit 10x kartou za měsíc,kartu nepoužívá,0.0,0.0,0.0,0.0,1.0,0.0,15369.0,49,M,2022,2026-06-15
9065,SECONDARY,MEDIUM,37.3,False,C1,Přijmout 15 000 Kč na účet,"transakce OK, chybí jen příjem; příjem 667 Kč/měs., chybí 14,333 Kč",C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; pravděpodobně platí domácnost,C4,"Nastavit platbu za předplatné (Netflix, Spotify…)",věk 40 — typický uživatel streamingu; aktivní kartou — přechod snadný,0.0,1.0,667.0,20.7,1.7,19.0,27967.0,40,M,2022,2026-06-15
4635,SECONDARY,HIGH,56.4,False,C2,Zaplatit 10x kartou za měsíc,6 plateb — blízko cíle; má příjem — může platit kartou,C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; pravděpodobně platí domácnost,C5,Vložit 10 000 Kč do investic,"zůstatek 407,845 Kč; nemá investiční produkt",0.33,0.17,292500.0,7.5,7.5,6.5,407845.0,64,F,2026,2026-06-15
1693,SECONDARY,LOW,16.0,False,C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; pravděpodobně platí domácnost,C1,Přijmout 15 000 Kč na účet,"příjem 0 Kč/měs., chybí 15,000 Kč",C2,Zaplatit 10x kartou za měsíc,1 plateb kartou,0.0,0.17,0.0,0.7,20.7,0.7,8008.0,53,F,2016,2026-06-15
2678,SECONDARY,LOW,1.5,False,C1,Přijmout 15 000 Kč na účet,"příjem 0 Kč/měs., chybí 15,000 Kč",C3,Nastavit trvalý příkaz na energie nebo telco,pravděpodobně platí domácnost; energie/telco zatím není přes banku,C2,Zaplatit 10x kartou za měsíc,kartu nepoužívá,0.0,0.0,0.0,0.0,2.0,0.0,0.0,50,M,2005,2026-06-15
2957,SECONDARY,LOW,7.1,False,C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; pravděpodobně platí domácnost,C5,Vložit 10 000 Kč do investic,"zůstatek 153,597 Kč; nemá investiční produkt",C1,Přijmout 15 000 Kč na účet,"příjem 0 Kč/měs., chybí 15,000 Kč",0.0,0.17,0.0,1.0,1.5,0.0,153597.0,66,F,2022,2026-06-15
7386,SECONDARY,LOW,2.2,False,C1,Přijmout 15 000 Kč na účet,"příjem 0 Kč/měs., chybí 15,000 Kč",C3,Nastavit trvalý příkaz na energie nebo telco,pravděpodobně platí domácnost; energie/telco zatím není přes banku,C2,Zaplatit 10x kartou za měsíc,kartu nepoužívá,0.0,0.5,0.0,0.0,3.0,0.0,-2643.0,39,F,2025,2026-06-15
5851,SECONDARY,MEDIUM,32.1,False,C1,Přijmout 15 000 Kč na účet,"transakce OK, chybí jen příjem; příjem 1,023 Kč/měs., chybí 13,977 Kč",C2,Zaplatit 10x kartou za měsíc,10 plateb — blízko cíle,C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; pravděpodobně platí domácnost,0.0,1.0,1023.0,10.3,12.7,9.7,540087.0,56,F,2016,2026-06-15
299,SECONDARY,MEDIUM,39.6,False,C2,Zaplatit 10x kartou za měsíc,kartu nepoužívá; má příjem — může platit kartou,C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; energie/telco zatím není přes banku,C4,"Nastavit platbu za předplatné (Netflix, Spotify…)",věk 22 — typický uživatel streamingu; předplatné zatím není přes banku,0.17,0.0,72842.0,1.3,4.3,0.0,7023.0,22,M,2025,2026-06-15
23,SECONDARY,LOW,19.8,False,C1,Přijmout 15 000 Kč na účet,"příjem 8,499 Kč/měs., chybí 6,501 Kč",C2,Zaplatit 10x kartou za měsíc,kartu nepoužívá; má příjem — může platit kartou,C3,Nastavit trvalý příkaz na energie nebo telco,pravděpodobně platí domácnost; energie/telco zatím není přes banku,0.0,0.0,8499.0,0.0,0.0,0.0,0.0,35,F,2022,2026-06-15
6907,SECONDARY,MEDIUM,51.4,False,C2,Zaplatit 10x kartou za měsíc,1 plateb kartou; má příjem — může platit kartou,C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; pravděpodobně platí domácnost,C4,"Nastavit platbu za předplatné (Netflix, Spotify…)",věk 40 — typický uživatel streamingu; předplatné zatím není přes banku,0.17,0.5,105383.0,5.0,7.7,1.3,17087.0,40,F,2023,2026-06-15
6812,SECONDARY,LOW,5.0,False,C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; pravděpodobně platí domácnost,C1,Přijmout 15 000 Kč na účet,"příjem 0 Kč/měs., chybí 15,000 Kč",C2,Zaplatit 10x kartou za měsíc,kartu nepoužívá,0.0,0.0,0.0,0.0,0.0,0.0,11527.0,46,M,2022,2026-06-15
658,SECONDARY,HIGH,70.5,True,C1,Přijmout 15 000 Kč na účet,"dříve byl MAIN; transakce OK, chybí jen příjem",C2,Zaplatit 10x kartou za měsíc,7 plateb — blízko cíle; má příjem — může platit kartou,C4,"Nastavit platbu za předplatné (Netflix, Spotify…)",věk 31 — typický uživatel streamingu; aktivní kartou — přechod snadný,0.17,0.83,11733.0,18.0,9.0,6.7,-736.0,31,F,2022,2026-06-15
9442,SECONDARY,MEDIUM,29.0,False,C1,Přijmout 15 000 Kč na účet,"transakce OK, chybí jen příjem; příjem 7,267 Kč/měs., chybí 7,733 Kč",C2,Zaplatit 10x kartou za měsíc,4 plateb kartou; má příjem — může platit kartou,C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; pravděpodobně platí domácnost,0.0,0.5,7267.0,5.7,6.0,3.7,7261.0,58,M,2022,2026-06-15
3320,SECONDARY,HIGH,69.6,True,C1,Přijmout 15 000 Kč na účet,"dříve byl MAIN; transakce OK, chybí jen příjem",C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; pravděpodobně platí domácnost,C5,Vložit 10 000 Kč do investic,"zůstatek 559,260 Kč; nemá investiční produkt",0.17,1.0,10000.0,17.0,1.0,17.0,559260.0,68,F,2021,2026-06-15
4185,SECONDARY,MEDIUM,38.0,False,C1,Přijmout 15 000 Kč na účet,"transakce OK, chybí jen příjem; příjem 0 Kč/měs., chybí 15,000 Kč",C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; pravděpodobně platí domácnost,C5,Vložit 10 000 Kč do investic,"zůstatek 1,516,865 Kč; nemá investiční produkt",0.0,1.0,0.0,17.0,10.0,17.0,1516865.0,62,F,2023,2026-06-15
6052,SECONDARY,LOW,11.9,False,C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; pravděpodobně platí domácnost,C1,Přijmout 15 000 Kč na účet,"příjem 890 Kč/měs., chybí 14,110 Kč",C2,Zaplatit 10x kartou za měsíc,2 plateb kartou,0.0,0.5,890.0,2.3,2.0,2.0,237684.0,75,F,2003,2026-06-15
3199,SECONDARY,MEDIUM,53.6,False,C2,Zaplatit 10x kartou za měsíc,6 plateb — blízko cíle; má příjem — může platit kartou,C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; pravděpodobně platí domácnost,C5,Vložit 10 000 Kč do investic,"zůstatek 163,663 Kč; nemá investiční produkt",0.33,0.17,92500.0,7.0,4.5,6.5,163663.0,51,F,2026,2026-06-15
7242,SECONDARY,MEDIUM,26.8,False,C5,Vložit 10 000 Kč do investic,"zůstatek 276,233 Kč; věk 25 let",C1,Přijmout 15 000 Kč na účet,"transakce OK, chybí jen příjem; příjem 0 Kč/měs., chybí 15,000 Kč",C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; energie/telco zatím není přes banku,0.0,1.0,0.0,13.0,3.0,13.0,276233.0,25,F,2019,2026-06-15
2609,SECONDARY,HIGH,60.1,True,C1,Přijmout 15 000 Kč na účet,"dříve byl MAIN; transakce OK, chybí jen příjem",C4,"Nastavit platbu za předplatné (Netflix, Spotify…)",věk 40 — typický uživatel streamingu; aktivní kartou — přechod snadný,C3,Nastavit trvalý příkaz na energie nebo telco,pravděpodobně platí domácnost; energie/telco zatím není přes banku,0.17,0.5,7619.0,13.3,10.7,12.0,1.0,40,M,2022,2026-06-15
9658,SECONDARY,LOW,10.9,False,C1,Přijmout 15 000 Kč na účet,"transakce OK, chybí jen příjem; příjem 553 Kč/měs., chybí 14,447 Kč",C2,Zaplatit 10x kartou za měsíc,3 plateb kartou,C4,"Nastavit platbu za předplatné (Netflix, Spotify…)",věk 39 — typický uživatel streamingu; aktivní kartou — přechod snadný,0.0,0.5,553.0,3.3,6.3,3.0,-1175.0,39,M,2025,2026-06-15
4956,SECONDARY,LOW,11.8,False,C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; pravděpodobně platí domácnost,C5,Vložit 10 000 Kč do investic,"zůstatek 91,680 Kč; nemá investiční produkt",C1,Přijmout 15 000 Kč na účet,"příjem 1,000 Kč/měs., chybí 14,000 Kč",0.0,0.33,1000.0,2.0,2.0,2.0,91680.0,62,F,2024,2026-06-15
1417,SECONDARY,MEDIUM,49.2,True,C1,Přijmout 15 000 Kč na účet,"dříve byl MAIN; transakce OK, chybí jen příjem",C5,Vložit 10 000 Kč do investic,"zůstatek 504,107 Kč; věk 37 let",C3,Nastavit trvalý příkaz na energie nebo telco,má prostředky pro domácí výdaje; pravděpodobně platí domácnost,0.17,1.0,2257.0,14.3,5.0,11.7,504107.0,37,M,2025,2026-06-15
143,SECONDARY,LOW,1.1,False,C1,Přijmout 15 000 Kč na účet,"příjem 0 Kč/měs., chybí 15,000 Kč",C3,Nastavit trvalý příkaz na energie nebo telco,pravděpodobně platí domácnost; energie/telco zatím není přes banku,C2,Zaplatit 10x kartou za měsíc,kartu nepoužívá,0.0,0.0,0.0,0.0,1.5,0.0,1036.0,39,M,2022,2026-06-15
